"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Beetle","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Beetle Cabrio","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Jetta","Automóviles","Compactos",18512
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Jetta TDI","Automóviles","Compactos",54
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",7802
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos",191
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"01","Volkswagen","Sportwagen","Automóviles","Compactos",9400
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",6865
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","Journey","Camiones ligeros","SUV's",7945
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",313
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",2236
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","RAM 3500","Camiones ligeros","Pick Ups",60
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",1719
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Chrysler","RAM 4000 Diesel","Camiones ligeros","Pick Ups",11
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Fiat","Fiat 500-","Automóviles","Subcompactos",1670
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Ford Motor","Fiesta NA Sedan","Automóviles","Subcompactos",4795
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Ford Motor","Fiesta NA 5 DR","Automóviles","Subcompactos",3543
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Ford Motor","Fusion","Automóviles","Compactos",22729
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Ford Motor","H - 215","Camiones ligeros","Pick Ups",503
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Ford Motor","MKZ-","Automóviles","De Lujo",3408
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",1696
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Aveo-","Automóviles","Subcompactos",4530
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Captiva Sport","Camiones ligeros","SUV's",2907
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",2235
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",1568
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",226
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",5982
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","HHR 5 PTAS","Automóviles","Compactos",5490
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Saab 9-4x","Automóviles","De Lujo",53
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",454
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",210
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",12935
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",108
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","General Motors","SRX SUV-","Camiones ligeros","SUV's",6020
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Honda","Accord 4PTS-","Automóviles","De Lujo",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Honda","CR-V-","Camiones ligeros","SUV's",4408
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Chasis Largo","Camiones ligeros","Pick Ups",1843
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Chasis Largo Diesel","Camiones ligeros","Pick Ups",542
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Estacas Largo","Camiones ligeros","Pick Ups",226
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Estacas Largo Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Frontier L4","Camiones ligeros","Pick Ups",75
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","March","Automóviles","Subcompactos",672
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Pickup Doble Cabina","Camiones ligeros","Pick Ups",2124
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Pickup Doble Cabina Diesel","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Pickup Largo","Camiones ligeros","Pick Ups",990
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Pickup Largo Diesel","Camiones ligeros","Pick Ups",5
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Platina 4 PTS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Sentra","Automóviles","Compactos",14597
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Sentra SE R","Automóviles","Compactos",37
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Sentra 4 PTS","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Tiida Sedan","Automóviles","Compactos",9092
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Tiida 5 PTS","Automóviles","Compactos",8560
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Tsubame","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Nissan","Tsuru 4 PTS","Automóviles","Subcompactos",6605
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Renault","Clio","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Renault","Scenic","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Toyota","Tacoma-","Camiones ligeros","Pick Ups",4094
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Beetle","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Beetle Cabrio","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Jetta","Automóviles","Compactos",21955
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Jetta TDI","Automóviles","Compactos",85
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Jetta 4 PTAS","Automóviles","Compactos",8841
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos",130
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"02","Volkswagen","Sportwagen","Automóviles","Compactos",10103
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",9648
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2011,"03","Chrysler","Journey","Camiones ligeros","SUV's",13112
